adult,budget,genres,original_language,popularity,revenue,runtime,vote_average,vote_count,release_strategy,director_popularity,lead_actor_popularity,avg_top5_cast_popularity,imdb_rating,imdb_votes,period,roi,collection_flag,production_companies_count_cat,origin_country_count_cat,production_countries_count_cat,spoken_languages_count_cat
0,40000000,['Comedy'],en,6.8846,111800000,100,6.024,2811,theatrical,,,,,,Before COVID,1.795,0,2,1,1,1
0,35000000,['Comedy'],en,7.5101,194564672,121,7.226,7078,theatrical,,,,,,Before COVID,4.558990628571428,0,2,1,1,1
0,88000000,"['Action', 'Comedy', 'Science Fiction', 'Fantasy']",en,11.3344,244874809,106,5.761,7836,theatrical,,,,,,Before COVID,1.7826682840909092,0,2,1,2,1
0,4000000,"['Horror', 'Thriller']",en,1.2195,10904495,92,4.8,628,theatrical,1.126,7.1194,3.06538,4.5,17767.0,Before COVID,1.72612375,0,2,1,1,1
0,16500000,"['Thriller', 'Drama', 'Action', 'Mystery']",en,2.9098,21256,93,5.957,317,streaming,1.2717,2.3858,4.03422,5.6,8930.0,Before COVID,-0.9987117575757576,0,2,1,1,1
0,58000000,"['Adventure', 'Horror', 'Comedy']",en,4.5653,158261424,103,6.3,3902,theatrical,,,,,,Before COVID,1.7286452413793103,1,2,1,2,1
0,25000000,"['Drama', 'Romance']",en,1.8728,9204549,107,6.51,723,theatrical,0.9094,4.192,4.56522,6.2,24182.0,Before COVID,-0.63181804,0,2,2,2,1
0,43000000,"['Fantasy', 'Adventure', 'Family']",en,3.3035,47309313,108,7.3,3476,theatrical,2.7245,0.6743,3.15102,7.4,97782.0,Before COVID,0.10021658139534884,0,2,1,2,1
0,0,"['Thriller', 'Drama']",en,3.8688,4924990,88,6.2,383,theatrical,,,,,,Before COVID,,0,2,1,2,2
0,11800000,"['Romance', 'Drama']",en,5.5018,40272135,118,7.5,3854,theatrical,,,,,,Before COVID,2.4128927966101696,0,2,1,2,1
0,180000000,"['Fantasy', 'Action', 'Adventure']",en,5.3673,356743061,109,5.9,6371,theatrical,1.1289,4.2211,6.491639999999999,6.2,195632.0,Before COVID,0.9819058944444444,0,2,1,2,1
0,90000000,"['Family', 'Comedy', 'Music', 'Adventure', 'Animation']",en,5.4983,233755553,92,6.0,1720,theatrical,,,,,,Before COVID,1.5972839222222222,1,2,1,1,1
0,180000000,"['Fantasy', 'Adventure']",en,8.563,809342332,133,7.3,19339,theatrical,1.1289,4.5299,3.9683,7.2,533131.0,Before COVID,3.4963462888888888,1,2,2,2,1
0,40000000,['Horror'],en,9.7884,322819915,134,7.293,8943,theatrical,3.5749,5.7735,3.3626600000000004,7.3,334571.0,Before COVID,7.070497875,1,2,1,1,1
0,38000000,"['Comedy', 'Romance']",en,5.0622,112343513,110,6.3,3285,theatrical,0.7664,10.8891,5.5758600000000005,6.1,98101.0,Before COVID,1.9564082368421052,0,2,1,1,1
0,90000000,"['Crime', 'Drama', 'Thriller']",en,2.7871,22700000,129,6.3,1357,theatrical,19.3885,19.3885,11.29064,6.4,61703.0,Before COVID,-0.7477777777777778,0,2,1,1,2
0,200000000,"['Action', 'Adventure', 'Animation', 'Family']",en,11.7125,1243225667,118,7.5,13360,theatrical,2.2725,3.0192,2.4420200000000003,7.5,361285.0,Before COVID,5.216128335,1,1,1,1,1
0,175000000,"['Animation', 'Adventure', 'Comedy', 'Family']",en,10.1653,383925276,102,6.854,6197,theatrical,1.1499,5.3538,3.35254,6.7,143796.0,Before COVID,1.19385872,1,1,1,1,1
0,53000000,"['Drama', 'Crime', 'History']",en,3.5005,99975678,123,6.5,3489,theatrical,,,,,,Before COVID,0.8863335471698113,0,2,2,2,1
0,28000000,"['Action', 'Comedy']",en,7.03,27100000,96,6.09,2880,theatrical,,,,,,Before COVID,-0.03214285714285714,0,2,1,2,1
0,110000000,"['Action', 'Science Fiction', 'Thriller']",en,5.8548,297002527,119,6.365,10245,theatrical,,,,,,Before COVID,1.7000229727272727,1,2,2,1,1
0,110000000,"['Adventure', 'Science Fiction', 'Action', 'Mystery']",en,9.0407,179246868,120,6.108,6807,theatrical,1.2574,6.0768,5.89394,5.7,143844.0,Before COVID,0.6295169818181818,1,2,2,1,1
0,125000000,"['Action', 'Comedy', 'Science Fiction']",en,4.7986,64493915,104,6.1,884,theatrical,1.0436,5.0215,3.70488,5.7,20126.0,Before COVID,-0.48404868,0,2,1,1,1
0,5200000,"['Comedy', 'Mystery', 'Romance', 'Thriller']",Other,1.5716,8200000,154,6.278,36,theatrical,,,,,,Before COVID,0.5769230769230769,0,1,1,1,1
0,0,"['Action', 'Drama', 'Thriller', 'Crime', 'Western', 'Adventure', 'Mystery']",en,0.9686,1271880,97,5.7,198,streaming,0.2002,4.6268,4.461679999999999,5.4,6565.0,Before COVID,,0,2,1,1,1
0,25000000,"['Family', 'Animation', 'Comedy', 'Adventure']",en,7.3602,106209378,85,6.973,1458,theatrical,,,,,,Before COVID,3.24837512,1,2,1,2,1
0,97000000,"['Action', 'Drama', 'Science Fiction']",en,9.0346,619021436,137,7.82,19963,theatrical,1.5064,9.0636,6.3119,8.1,908813.0,Before COVID,5.381664288659794,1,2,1,1,2
0,20000000,"['Action', 'Adventure', 'Drama']",en,3.0819,38659039,103,6.159,696,theatrical,3.461,7.449,3.71282,6.1,21583.0,Before COVID,0.93295195,1,2,1,1,1
0,10000000,"['Horror', 'Thriller']",en,6.3769,6341684,99,5.391,3377,theatrical,,,,,,Before COVID,-0.3658316,0,2,1,2,2
0,5300000,"['Animation', 'Adventure', 'Comedy', 'Family']",es,3.329,26072723,99,7.0,222,unknown,,,,,,Before COVID,3.9193816981132077,1,2,1,1,1
0,13000000,"['Drama', 'Thriller']",en,3.3013,35401758,118,7.998,9483,theatrical,,,,,,Before COVID,1.7232121538461538,0,2,1,2,1
0,15000000,"['Drama', 'Science Fiction']",en,6.3779,36869414,108,7.57,13836,theatrical,,,,,,Before COVID,1.4579609333333334,0,2,1,2,1
0,14800000,"['Comedy', 'Drama']",en,2.6035,117800000,115,6.2,1833,theatrical,,,,,,Before COVID,6.95945945945946,1,2,1,1,1
0,30000000,"['Thriller', 'Crime', 'Action']",en,5.4274,6738764,92,5.694,1870,theatrical,,,,,,Before COVID,-0.7753745333333333,0,2,1,1,1
0,0,"['Animation', 'Adventure', 'Mystery', 'Family', 'Fantasy']",es,3.2963,976967,96,7.6,98,unknown,0.3437,0.1387,1.97912,6.7,1133.0,Before COVID,,0,2,1,2,2
0,30000000,['Comedy'],en,3.4737,105000000,118,6.0,1426,theatrical,,,,,,Before COVID,2.5,0,1,1,1,1
0,40000000,"['Action', 'Drama', 'Crime']",en,1.8093,13644292,115,5.8,991,theatrical,,,,,,Before COVID,-0.6588927,0,2,2,2,2
0,5000000,"['Drama', 'Music']",en,1.8222,2333684,119,5.5,394,theatrical,,,,,,Before COVID,-0.5332632,0,2,1,1,1
0,150000000,"['Fantasy', 'Adventure', 'Family', 'Action']",en,3.5732,128388320,111,6.0,2795,theatrical,,,,,,Before COVID,-0.14407786666666667,0,2,2,2,1
0,0,"['History', 'Drama']",en,4.2807,5681622,104,6.5,711,theatrical,0.4548,5.1206,5.991079999999999,6.5,22433.0,Before COVID,,0,2,2,2,1
0,35000000,"['Action', 'Comedy']",en,2.7496,28000000,83,5.949,2406,theatrical,1.9721,3.724,6.657640000000001,6.2,117847.0,Before COVID,-0.2,0,2,2,2,1
0,0,"['Action', 'Mystery', 'Thriller']",en,3.4714,108738,105,5.2,116,streaming,1.315,0.8929,2.7671,4.8,1584.0,After COVID,,0,2,2,2,2
0,60000000,"['Action', 'Thriller']",en,4.7516,205754447,99,6.219,4949,theatrical,1.2812,8.3688,5.96978,5.9,178211.0,Before COVID,2.4292407833333334,1,2,2,2,1
0,140000000,"['Adventure', 'Family', 'Fantasy']",en,5.8126,195243411,117,6.284,3526,theatrical,5.9683,1.9299,2.83368,6.3,98050.0,Before COVID,0.39459579285714286,0,2,1,2,1
0,10000000,"['Drama', 'Comedy']",en,5.0178,85979176,122,6.4,749,theatrical,,,,,,Before COVID,7.5979176,1,2,2,2,1
0,38000000,"['Family', 'Comedy', 'Adventure', 'Animation']",en,7.2381,125427681,89,6.3,1302,theatrical,1.3211,6.3395,3.2846200000000003,6.2,35700.0,Before COVID,2.300728447368421,1,2,1,1,1
0,10000000,"['Fantasy', 'Animation', 'Adventure']",es,2.5845,1921923,86,5.7,23,streaming,,,,,,Before COVID,-0.8078077,0,2,1,1,2
0,150000000,"['Action', 'Fantasy', 'Science Fiction', 'Adventure']",en,5.9652,290061297,111,6.134,5178,theatrical,1.0689,1.8795,4.093719999999999,5.6,134971.0,Before COVID,0.93374198,1,2,1,1,1
0,35000000,"['Action', 'Comedy']",en,4.1677,51680201,87,5.751,1666,theatrical,,,,,,Before COVID,0.4765771714285714,0,2,1,1,2
0,150000000,"['Animation', 'Adventure', 'Family', 'Comedy']",en,51.2993,1025521689,109,7.752,17102,theatrical,2.9749,5.7736,5.1627600000000005,8.0,597376.0,Before COVID,5.83681126,1,1,1,1,1
0,10000000,"['Animation', 'Comedy', 'Family', 'Fantasy']",en,3.07,2000000,89,6.75,51,theatrical,0.5434,3.0741,3.66442,5.9,1639.0,After COVID,-0.8,0,2,2,2,1
0,0,"['Science Fiction', 'Mystery', 'Thriller', 'Romance']",en,4.2597,3945729,99,6.0,1517,streaming,0.9817,3.3752,2.5598,5.7,27265.0,Before COVID,,0,2,2,2,1
0,30000000,"['Comedy', 'Drama']",en,2.1375,9169507,97,5.849,1193,streaming,1.7803,14.6165,5.69152,6.1,49250.0,Before COVID,-0.6943497666666667,0,2,2,2,2
0,2300000,"['Horror', 'Mystery']",en,6.8934,23374076,101,6.59,6699,theatrical,,,,,,Before COVID,9.162641739130434,1,2,1,1,1
0,22000000,"['Comedy', 'Crime', 'Drama', 'Mystery']",en,2.3489,63647656,106,5.931,3908,theatrical,1.631,8.0921,9.0275,6.3,148382.0,Before COVID,1.8930752727272728,0,2,1,2,1
0,32000000,"['Action', 'Adventure', 'Crime', 'Comedy']",en,2.7761,58500000,107,5.717,733,theatrical,1.6077,16.6131,6.05486,5.6,23542.0,Before COVID,0.828125,0,2,2,2,2
0,250000000,"['Adventure', 'Action', 'Science Fiction']",en,11.1828,1155046416,147,7.448,23530,theatrical,2.1086,9.4747,10.28696,7.8,909101.0,Before COVID,3.620185664,1,1,1,1,2
0,14000000,"['Action', 'Science Fiction', 'Adventure']",en,2.1726,992181,105,5.3,1065,theatrical,0.7408,4.4949,2.84182,5.3,24743.0,Before COVID,-0.9291299285714286,1,2,2,2,2
0,15000000,"['Drama', 'Romance', 'War']",en,5.4517,9104716,103,7.2,1129,unknown,,,,,,Before COVID,-0.3930189333333333,0,2,2,2,2
0,4531653,"['Animation', 'Adventure', 'Fantasy']",zh,2.31,84552250,101,7.378,463,streaming,0.3004,2.1604,1.842,7.0,7341.0,Before COVID,17.65814747951796,1,2,1,2,1
0,10000000,"['Drama', 'Music', 'History']",en,1.2376,28600000,120,7.1,722,theatrical,,,,,,Before COVID,1.86,0,2,1,1,1
0,35000000,"['Comedy', 'Romance']",en,3.4474,140795793,125,5.8,2658,theatrical,,,,,,Before COVID,3.0227369428571427,0,2,1,1,1
0,0,['Drama'],en,7.1289,3286448,103,6.4,532,theatrical,,,,,,Before COVID,,0,2,2,2,1
0,100000000,"['Action', 'History', 'Adventure', 'Drama']",en,6.8867,94061311,125,5.76,1736,theatrical,1.8839,3.6813,4.64152,5.7,48987.0,Before COVID,-0.05938689,0,2,1,1,1
0,8500000,"['Romance', 'Comedy']",en,5.5233,43528634,100,6.8,4424,theatrical,,,,,,Before COVID,4.1210157647058825,0,2,1,1,1
0,20000000,"['Adventure', 'Drama', 'Family']",en,1.7161,43956255,111,7.1,861,theatrical,,,,,,Before COVID,1.19781275,1,2,1,1,1
0,44000000,"['Drama', 'Mystery', 'Western']",en,7.1458,155760117,188,7.756,14825,theatrical,,,,,,Before COVID,2.5400026590909093,0,2,1,1,2
0,15000000,"['Comedy', 'Horror']",en,9.0395,14900000,93,6.556,2042,theatrical,,,,,,Before COVID,-0.006666666666666667,0,2,1,1,1
0,30000000,"['Action', 'Crime', 'Thriller']",en,9.0018,84997446,122,7.415,9190,theatrical,,,,,,Before COVID,1.8332482,1,2,1,2,2
0,13500000,"['Drama', 'History']",en,3.3066,187674,129,6.0,138,unknown,,,,,,Before COVID,-0.9860982222222222,0,2,1,1,1
0,50000000,['Comedy'],en,5.9538,242786137,96,6.3,3330,theatrical,,,,,,Before COVID,3.85572274,1,2,1,1,1
0,60000000,"['Drama', 'Comedy']",en,9.2177,101134059,124,6.551,4206,theatrical,,,,,,Before COVID,0.68556765,0,2,1,1,2
0,0,"['Thriller', 'Romance']",en,1.1862,15364,87,5.3,220,theatrical,1.5221,4.7061,4.46956,5.1,6467.0,Before COVID,,0,2,1,1,1
0,90000000,"['Action', 'Adventure', 'Fantasy']",en,4.6897,146936910,106,6.0,3740,theatrical,,,,,,Before COVID,0.6326323333333334,1,2,1,2,1
0,120000000,"['Action', 'Science Fiction', 'Thriller']",en,3.7718,221600160,109,6.118,5010,theatrical,1.2487,8.3688,4.04244,5.4,130295.0,Before COVID,0.846668,0,2,1,2,1
0,175000000,"['Action', 'Drama', 'Fantasy']",en,8.6405,149175066,126,6.549,5900,theatrical,5.2651,8.6444,5.029439999999999,6.7,244201.0,Before COVID,-0.14757105142857144,0,2,1,1,1
0,70000000,"['Family', 'Comedy', 'Adventure', 'Animation']",en,5.0104,123081555,101,6.5,1128,theatrical,0.7992,5.4151,3.2864600000000004,6.1,33123.0,Before COVID,0.7583079285714286,0,2,2,2,1
0,110000000,"['Drama', 'Romance', 'Science Fiction']",en,4.1067,303144152,116,6.952,13860,theatrical,0.9392,7.6696,5.548299999999999,7.0,485687.0,Before COVID,1.7558559272727272,0,2,1,1,1
0,5200000,"['Thriller', 'Action', 'Crime']",hi,1.3708,9200000,103,6.681,130,theatrical,1.7415,3.4196,2.17442,7.1,20672.0,Before COVID,0.7692307692307693,0,2,1,1,1
0,18000000,"['Comedy', 'Drama', 'Music']",en,3.7511,41325328,100,5.8,730,theatrical,,,,,,Before COVID,1.2958515555555556,0,2,1,1,1
0,7000000,"['Adventure', 'Animation', 'Comedy', 'Family']",en,4.4338,17062499,86,4.6,349,theatrical,1.232,3.5525,3.39422,3.4,10541.0,Before COVID,1.4374998571428572,1,2,2,2,1
0,25000000,"['Crime', 'Thriller']",en,7.3899,42972994,132,7.1,4116,theatrical,,,,,,Before COVID,0.71891976,0,2,1,2,1
0,28000000,"['Drama', 'Music', 'History']",en,3.865,201634991,147,7.781,4086,theatrical,,,,,,Before COVID,6.201249678571428,0,2,1,2,1
0,0,"['Thriller', 'Action']",en,8.0481,358156,93,5.5,565,streaming,,,,,,Before COVID,,0,2,1,1,2
0,0,"['Drama', 'Thriller']",en,4.2193,32163,90,5.712,125,theatrical,2.5402,2.2471,3.64536,6.1,5295.0,Before COVID,,0,1,1,1,1
0,150000000,"['Adventure', 'Comedy', 'Family', 'Animation']",en,3.4019,690860472,107,7.565,13388,theatrical,1.3442,1.673,3.3495800000000004,7.6,429206.0,Before COVID,3.60573648,1,1,1,1,1
0,105000000,"['Adventure', 'Animation', 'Family', 'Comedy', 'Science Fiction']",en,5.911,408579038,95,6.1,4767,theatrical,2.3792,2.0216,3.1893,5.7,83356.0,Before COVID,2.891228933333333,1,2,1,1,1
0,0,['Documentary'],en,0.472,1375000,109,3.7,5,unknown,0.1068,0.077,0.2973666666666666,5.1,846.0,Before COVID,,0,2,1,1,1
0,0,"['Thriller', 'Horror']",en,1.3257,2710,95,4.9,78,theatrical,,,,,,Before COVID,,0,2,1,1,1
0,40000000,"['Action', 'Crime', 'Thriller']",en,6.8663,125729635,99,6.033,3531,theatrical,2.6385,20.0403,9.44156,5.7,100927.0,Before COVID,2.143240875,1,2,1,2,2
0,175000000,"['Family', 'Adventure', 'Fantasy']",en,8.5895,966550600,106,6.9,8323,theatrical,4.2115,2.5509,8.392,7.3,302662.0,Before COVID,4.523146285714286,0,2,2,2,1
0,500,"['Comedy', 'Romance', 'Fantasy']",Other,1.9026,100,153,5.938,16,theatrical,,,,,,Before COVID,-0.8,0,2,1,1,1
0,35000000,"['Comedy', 'Drama', 'War']",en,2.2859,48000000,112,6.3,1012,theatrical,0.6927,3.0955,6.96888,6.6,58629.0,Before COVID,0.37142857142857144,0,2,1,1,1
0,10000000,"['Horror', 'Thriller']",en,4.6455,120453155,97,6.282,3506,theatrical,,,,,,Before COVID,11.0453155,1,2,1,2,1
0,99000000,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",en,9.4196,199603202,107,6.7,2336,theatrical,0.9513,6.7478,4.56968,6.5,83101.0,Before COVID,1.0161939595959597,1,2,2,2,1
0,37580800,"['Adventure', 'Comedy', 'Animation']",fr,1.4691,16294916,91,5.2,360,streaming,,,,,,Before COVID,-0.5664031633174387,0,2,1,1,2
0,11000000,"['Drama', 'Crime', 'Family', 'Mystery']",en,6.2644,29355203,104,6.5,1916,theatrical,,,,,,Before COVID,1.6686548181818182,0,2,2,2,2
0,150000000,"['Drama', 'Science Fiction', 'War']",en,7.2955,490719763,140,7.211,9448,theatrical,2.2449,4.4006,3.88482,7.4,321698.0,Before COVID,2.271465086666667,1,2,1,1,1
0,0,"['Drama', 'Romance']",zh,2.1878,82320000,116,3.2,30,theatrical,,,,,,Before COVID,,1,2,1,1,1
0,135000000,"['Western', 'Drama', 'Adventure']",en,8.3117,532950503,157,7.537,18801,theatrical,,,,,,Before COVID,2.9477815037037036,0,2,1,2,2
0,125000000,"['Fantasy', 'Thriller', 'Action', 'Adventure', 'Horror']",en,5.2266,409231607,110,5.518,7462,theatrical,1.2974,15.2852,5.948919999999999,5.4,218492.0,Before COVID,2.273852856,0,2,1,1,2
0,0,"['Science Fiction', 'Horror', 'Action', 'Drama']",ja,2.6041,12828829,117,7.1,201,theatrical,,,,,,Before COVID,,1,2,1,1,1
0,11000000,"['Drama', 'Comedy']",en,3.3885,27391084,95,6.527,2428,theatrical,,,,,,Before COVID,1.4900985454545455,0,2,1,1,1
0,0,"['Action', 'Horror']",ja,1.5807,12756,115,6.0,174,streaming,,,,,,Before COVID,,0,2,1,1,1
0,0,"['Drama', 'Romance']",en,3.1839,10084623,117,6.3,678,theatrical,,,,,,Before COVID,,0,2,2,2,1
0,8000000,['Drama'],en,2.6113,1411927,112,6.8,800,theatrical,,,,,,Before COVID,-0.823509125,0,2,1,1,1
0,110000000,"['Fantasy', 'Adventure', 'Drama', 'Family']",en,6.8747,296482446,127,6.838,10294,theatrical,4.1724,8.0205,5.49792,6.7,205019.0,Before COVID,1.6952949636363637,0,2,1,1,1
0,10000000,['Horror'],en,7.5484,53329150,97,5.9,2227,theatrical,,,,,,Before COVID,4.332915,1,2,2,2,1
0,20000000,"['Drama', 'Romance']",en,4.3965,25975621,133,7.1,1389,theatrical,0.7946,4.2646,3.4954,7.2,62278.0,Before COVID,0.29878105,0,2,2,2,1
0,29700000,"['Animation', 'Action', 'Science Fiction', 'Drama']",ja,6.4485,93882453,155,8.2,888,streaming,1.7157,1.6719,2.3720600000000003,8.0,17181.0,During COVID,2.1610253535353534,1,1,1,1,1
0,6000000,"['Drama', 'War']",en,3.6869,9077700,137,7.6,1811,streaming,,,,,,Before COVID,0.51295,0,2,1,2,2
0,0,"['Drama', 'Romance']",en,1.4166,152761,108,7.3,297,theatrical,1.3241,3.0483,4.28932,6.7,9453.0,Before COVID,,0,2,2,1,2
0,0,['Drama'],en,6.5847,534549,109,6.5,208,unknown,,,,,,Before COVID,,0,2,1,1,1
0,0,"['Action', 'Animation', 'Drama', 'Fantasy', 'Romance']",ja,6.011,17422935,120,7.4,247,theatrical,1.5817,2.2516,2.53036,7.4,4301.0,Before COVID,,1,2,1,1,1
0,200000000,"['Science Fiction', 'Adventure', 'Action']",en,12.7061,863756051,137,7.612,22414,theatrical,3.7702,6.7478,9.5437,7.6,812780.0,Before COVID,3.318780255,1,1,1,1,1
0,180000000,"['Fantasy', 'Adventure', 'Action']",en,9.1199,676343174,115,7.418,22932,theatrical,2.9129,6.3037,5.13378,7.5,863727.0,Before COVID,2.757462077777778,1,1,1,1,1
0,180000000,"['Action', 'Adventure', 'Science Fiction']",en,8.9984,855301806,131,7.583,21526,theatrical,6.0077,6.1757,6.40808,7.9,876199.0,Before COVID,3.7516767,1,1,1,1,1
0,200000000,"['Action', 'Adventure', 'Science Fiction']",en,10.0514,1349926083,135,7.366,22961,theatrical,3.2685,3.7035,5.041980000000001,7.3,893780.0,Before COVID,5.749630415,1,1,1,1,2
0,0,"['Horror', 'Mystery', 'Thriller']",de,3.8073,2193474,100,6.7,1656,theatrical,,,,,,Before COVID,,0,2,1,1,1
0,1500000,"['Horror', 'Thriller']",en,2.8466,850419,102,5.4,836,streaming,2.1238,1.9825,3.6947199999999993,5.1,24500.0,Before COVID,-0.433054,0,2,2,2,2
0,0,"['History', 'Drama', 'War']",en,3.3342,1822250,129,7.3,775,unknown,,,,,,Before COVID,,0,2,1,2,1
0,0,"['Drama', 'Crime']",en,3.2082,84417,97,6.5,182,unknown,,,,,,Before COVID,,0,2,1,2,1
0,35000000,"['History', 'Drama', 'Adventure']",en,1.7152,61181942,123,6.994,3300,theatrical,,,,,,Before COVID,0.7480554857142857,0,2,1,1,2
0,108000000,"['Drama', 'Adventure', 'Science Fiction']",en,9.9964,631058917,141,7.691,20607,theatrical,,,,,,Before COVID,4.84313812037037,0,2,1,1,2
0,3250000,"['Thriller', 'Horror', 'Mystery']",en,4.9872,3250000,96,4.484,63,unknown,,,,,,Before COVID,0.0,0,2,2,2,1
0,0,"['Music', 'Drama']",en,6.4341,3765773,103,6.8,285,unknown,,,,,,Before COVID,,0,2,2,1,1
0,12000000,"['Mystery', 'Drama', 'Romance']",en,4.3522,85500000,109,6.2,5125,theatrical,,,,,,Before COVID,6.125,0,2,1,1,1
0,10000000,"['Action', 'Adventure', 'Science Fiction']",en,3.5316,6272403,92,5.6,818,theatrical,0.8254,0.8082,3.05412,4.6,21433.0,Before COVID,-0.3727597,0,2,2,2,1
0,4000000,"['Horror', 'Drama', 'Science Fiction']",en,6.9038,187112,95,5.4,1643,theatrical,,,,,,Before COVID,-0.953222,0,2,2,2,1
0,900000,['Drama'],hi,1.6319,1000000,100,6.8,80,theatrical,,,,,,Before COVID,0.1111111111111111,0,1,1,1,1
0,0,"['Horror', 'Action', 'Crime', 'Thriller', 'Fantasy']",en,2.7546,10615000,88,3.7,51,theatrical,0.3534,2.9692,1.55228,3.0,1839.0,Before COVID,,0,1,1,1,1
0,15000000,"['Horror', 'Comedy', 'Fantasy']",en,5.3931,61800000,98,6.195,2307,theatrical,,,,,,Before COVID,3.12,0,2,1,1,2
0,80000000,"['Action', 'Comedy', 'Fantasy']",en,9.5299,367799011,132,7.0,9951,theatrical,1.2659,2.6284,3.54334,7.0,407756.0,Before COVID,3.5974876375,1,2,1,1,1
0,25000000,"['Action', 'Thriller', 'Crime']",en,6.5349,72629670,95,5.5,1548,theatrical,,,,,,Before COVID,1.9051868,0,2,1,2,1
0,0,"['Comedy', 'Romance']",en,4.848,3214116,100,6.3,946,theatrical,,,,,,Before COVID,,0,2,1,1,1
0,8027100,"['Animation', 'Action', 'Adventure', 'Fantasy', 'Comedy']",fr,1.2639,624747,108,7.46,100,streaming,0.144,0.3563,0.30742,7.5,886.0,Before COVID,-0.9221702731995366,0,2,1,1,1
0,20000000,"['Drama', 'History', 'War']",en,2.3499,26152835,126,7.325,1538,theatrical,1.0246,6.9538,2.59506,7.0,48729.0,Before COVID,0.30764175,0,2,1,2,1
0,10000000,"['Action', 'Thriller']",en,1.916,13109,97,6.574,170,theatrical,0.4947,2.0379,1.53438,5.6,3565.0,Before COVID,-0.9986891,0,2,2,2,2
0,8575000,"['Thriller', 'Drama', 'Romance']",ko,10.6898,38600000,145,8.2,4099,unknown,4.1328,3.1457,2.50626,8.1,195709.0,Before COVID,3.501457725947522,0,2,1,1,2
0,50000000,"['Comedy', 'Crime', 'Action']",en,4.8249,71261763,116,7.123,8334,theatrical,2.0146,5.1782,6.05034,7.4,404078.0,Before COVID,0.42523526,0,2,1,1,1
0,35000000,"['Drama', 'Adventure', 'Romance']",en,2.7479,62832209,109,6.7,2475,theatrical,0.6709,7.1293,5.32746,6.4,87314.0,Before COVID,0.7952059714285714,0,2,1,1,1
0,115000000,"['Action', 'Adventure', 'Drama']",en,4.3891,164989338,114,6.3,4937,theatrical,1.3559,6.1757,8.886759999999999,6.1,125312.0,Before COVID,0.4346898956521739,1,2,1,2,1
0,0,['Horror'],en,2.5972,2160298,94,5.372,791,theatrical,,,,,,Before COVID,,0,2,1,1,1
0,19500000,"['Thriller', 'Mystery', 'Crime']",en,3.4212,34854990,111,6.4,1399,theatrical,,,,,,Before COVID,0.7874353846153846,0,2,1,2,1
0,0,"['Comedy', 'Drama']",en,1.0222,8200000,112,7.4,679,unknown,,,,,,Before COVID,,0,2,2,1,1
0,11000000,['Action'],en,1.8204,593683,94,6.028,1096,theatrical,,,,,,Before COVID,-0.9460288181818182,0,2,1,1,1
0,0,['Drama'],en,4.0391,500000,90,10.0,1,theatrical,0.5166,2.4154,0.74806,3.7,683.0,Before COVID,,0,1,1,1,1
0,185000000,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",en,6.1834,261119292,128,6.415,5445,theatrical,1.4352,34.7032,9.47708,6.2,208638.0,Before COVID,0.41145563243243244,1,2,1,2,2
0,0,"['Comedy', 'Drama', 'Mystery']",en,0.6587,262921,105,5.8,336,unknown,6.8629,6.8629,5.52314,6.1,10616.0,Before COVID,,0,2,2,2,1
0,8000000,"['Animation', 'Drama', 'Romance', 'Comedy']",en,4.9234,5700000,91,7.1,1780,unknown,,,,,,Before COVID,-0.2875,0,2,1,1,1
0,25000000,"['Romance', 'Comedy', 'Drama']",en,4.5275,3900000,127,5.745,488,theatrical,1.5789,1.5789,3.34638,5.7,12355.0,Before COVID,-0.844,0,2,1,1,1
0,25000000,['Drama'],en,1.5239,909000,110,6.2,528,streaming,2.0889,8.1704,3.4665800000000004,6.1,19492.0,Before COVID,-0.96364,0,2,1,1,2
0,0,"['Western', 'Action']",en,4.0489,53647,104,6.1,605,unknown,1.54,9.2308,5.7562,6.1,22111.0,Before COVID,,0,1,1,1,1
0,0,"['Action', 'Thriller', 'Drama']",ko,2.9684,96119773,140,7.307,259,theatrical,,,,,,Before COVID,,0,2,1,1,2
0,120000000,"['Thriller', 'Crime']",en,20.4564,334897606,129,6.826,11183,theatrical,2.1748,5.1235,6.03726,6.4,348889.0,Before COVID,1.7908133833333333,1,2,1,2,2
0,11500000,['Comedy'],en,4.9719,94100000,102,5.935,4503,theatrical,1.5384,9.7264,6.12656,5.9,140080.0,Before COVID,7.182608695652174,0,2,1,2,1
0,35000000,['Drama'],en,4.1593,3326364,123,6.9,709,streaming,1.7227,4.1518,5.09184,6.1,8176.0,Before COVID,-0.9049610285714286,0,2,1,2,2
0,45000000,"['Drama', 'History']",en,2.8922,33900000,131,7.4,2634,theatrical,7.1879,3.2366,5.23876,7.5,104863.0,Before COVID,-0.24666666666666667,0,2,1,1,1
0,0,"['Thriller', 'Action']",en,3.8656,1473809,104,6.0,606,streaming,,,,,,Before COVID,,0,2,1,1,1
0,400000,['Documentary'],en,4.0634,88097,100,6.5,30,theatrical,,,,,,Before COVID,-0.7797575,0,1,1,1,1
0,7400000,"['Horror', 'Thriller']",en,1.3377,26700000,96,5.164,1262,theatrical,0.7446,1.9551,3.5004800000000005,4.3,27405.0,Before COVID,2.608108108108108,0,2,1,1,1
